case,rule,mode,symbol,total,cagr,mdd,sharpe,calmar,exposure
year2023,v5,reset_mark,SNOW,-0.1878367020968108,-0.18858434940981494,22.801376053637835,0.1275158781269511,-0.008270744229040833,0.44621513944223107
year2023,v5,reset_mark,TSLA,25.857655483408216,25.973026717928093,10.52032427620736,1.1174852387074796,2.4688427881133266,0.199203187250996
year2023,v5,reset_mark,MRNA,19.353229491906674,19.43738521155547,24.35672919985471,0.7665698084209668,0.798029368067672,0.26693227091633465
year2023,v5,reset_mark,NVDA,0.0,0.0,0.0,,,0.0
year2023,v5,reset_mark,GOOGL,16.486907830489315,16.557753731110903,17.203682733384127,0.9008328212302427,0.9624540272984814,0.450199203187251
year2023,v5,reset_mark,AAOI,-20.712683408999876,-20.78596407678378,31.88860136828452,-0.37985904693755623,-0.6518305345764365,0.23904382470119523
year2023,v5,carry_mark,TQQQ,34.619475721975725,34.779012153778275,21.55565677467498,1.195219220184512,1.6134517503841022,0.3187250996015936
year2023,v5,carry_mark,MSFT,28.02339964372549,28.1494667259091,15.486783309137808,1.3494928415324214,1.8176445142936695,1.0
year2023,v5,carry_mark,NFLX,65.31694582152569,65.64836879201783,13.445881433538997,2.071368016855104,4.882414672218255,0.8366533864541833
year2023,v5,carry_mark,YINN,-34.67776408318526,-34.78849351301281,45.15211968050102,-0.9513241613026712,-0.7704730975905046,0.2350597609561753
year2023,v5,carry_mark,SNOW,-0.18783670209662207,-0.1885843494096262,22.801376053637824,0.12751587812695525,-0.008270744229032559,0.44621513944223107
year2023,v5,carry_mark,TSLA,25.85765548340817,25.97302671792805,10.520324276207383,1.117485238707478,2.4688427881133173,0.199203187250996
year2023,v5,carry_mark,MRNA,-3.7223498639344377,-3.7368993399571115,26.4437441609352,0.04292225990819711,-0.14131506178605208,0.4063745019920319
year2023,v5,carry_mark,NVDA,0.0,0.0,0.0,,,0.0
year2023,v5,carry_mark,GOOGL,16.486907830489205,16.557753731110793,17.203682733384117,0.9008328212302362,0.9624540272984756,0.450199203187251
year2023,v5,carry_mark,AAOI,-20.712683408999943,-20.78596407678385,31.888601368284554,-0.37985904693755723,-0.6518305345764378,0.23904382470119523
year2023,P-confirm5-v5profit50,reset_liquidate,TQQQ,48.3853603403744,48.61884730424719,21.55565677467498,1.441558636482673,2.2555029434949923,0.398406374501992
year2023,P-confirm5-v5profit50,reset_liquidate,MSFT,3.929887935115106,3.945849781823507,7.727259210123883,0.4987799103728176,0.5106402767819468,0.21115537848605578
year2023,P-confirm5-v5profit50,reset_liquidate,NFLX,65.15162887570393,65.48206080096656,13.445881433538975,2.067493486955232,4.870045978364067,0.8366533864541833
year2023,P-confirm5-v5profit50,reset_liquidate,YINN,-34.743086319102105,-34.853964695834314,45.152119680501045,-0.9537540003970147,-0.7719231110845503,0.2350597609561753
year2023,P-confirm5-v5profit50,reset_liquidate,SNOW,-7.103209759563445,-7.13047562553768,28.14999556525788,-0.13363199398410366,-0.25330290404514166,0.4581673306772908
year2023,P-confirm5-v5profit50,reset_liquidate,TSLA,25.857655483408216,25.973026717928093,10.52032427620736,1.1174852387074796,2.4688427881133266,0.199203187250996
year2023,P-confirm5-v5profit50,reset_liquidate,MRNA,27.477601091121386,27.600958742463533,19.20769348815593,1.0221243842238241,1.4369741353631635,0.26294820717131473
year2023,P-confirm5-v5profit50,reset_liquidate,NVDA,6.295986799569686,6.321847119090074,10.141110043336887,0.4777300015503767,0.6233880800104106,0.099601593625498
year2023,P-confirm5-v5profit50,reset_liquidate,GOOGL,1.4895686776705164,1.4955473719871382,18.744373913934652,0.1780838017113275,0.07978646706761122,0.5896414342629482
year2023,P-confirm5-v5profit50,reset_liquidate,AAOI,-7.353302471649103,-7.381489679136022,29.292415433676354,-0.009643904603188768,-0.2519932060860304,0.22310756972111553
year2023,P-confirm5-v5profit50,reset_mark,TQQQ,48.53389423460901,48.768207916556804,21.55565677467498,1.445196269956025,2.262432011529008,0.398406374501992
year2023,P-confirm5-v5profit50,reset_mark,MSFT,4.033921856972089,4.050314431173607,7.727259210123883,0.5111407280670349,0.5241592550521769,0.21115537848605578
year2023,P-confirm5-v5profit50,reset_mark,NFLX,65.31694582152548,65.6483687920176,13.445881433538975,2.0713680168551014,4.882414672218247,0.8366533864541833
year2023,P-confirm5-v5profit50,reset_mark,YINN,-34.677764083185295,-34.78849351301284,45.152119680501045,-0.951324161302673,-0.770473097590505,0.2350597609561753
year2023,P-confirm5-v5profit50,reset_mark,SNOW,-7.103209759563445,-7.13047562553768,28.14999556525788,-0.13363199398410366,-0.25330290404514166,0.4581673306772908
year2023,P-confirm5-v5profit50,reset_mark,TSLA,25.857655483408216,25.973026717928093,10.52032427620736,1.1174852387074796,2.4688427881133266,0.199203187250996
year2023,P-confirm5-v5profit50,reset_mark,MRNA,27.477601091121386,27.600958742463533,19.20769348815593,1.0221243842238241,1.4369741353631635,0.26294820717131473
year2023,P-confirm5-v5profit50,reset_mark,NVDA,6.295986799569686,6.321847119090074,10.141110043336887,0.4777300015503767,0.6233880800104106,0.099601593625498
year2023,P-confirm5-v5profit50,reset_mark,GOOGL,1.4895686776705164,1.4955473719871382,18.744373913934652,0.1780838017113275,0.07978646706761122,0.5896414342629482
year2023,P-confirm5-v5profit50,reset_mark,AAOI,-7.260563034683787,-7.288408904633659,29.292415433676354,-0.00706310775509864,-0.24881556528296594,0.22310756972111553
year2023,P-confirm5-v5profit50,carry_mark,TQQQ,48.5338942346091,48.7682079165569,21.55565677467498,1.4451962699560226,2.262432011529012,0.398406374501992
year2023,P-confirm5-v5profit50,carry_mark,MSFT,28.023399643725245,28.149466725908855,15.48678330913783,1.3494928415324183,1.8176445142936513,1.0
year2023,P-confirm5-v5profit50,carry_mark,NFLX,65.31694582152574,65.64836879201788,13.445881433538975,2.0713680168551063,4.882414672218267,0.8366533864541833
year2023,P-confirm5-v5profit50,carry_mark,YINN,-34.67776408318528,-34.78849351301283,45.15211968050104,-0.9513241613026735,-0.7704730975905049,0.2350597609561753
year2023,P-confirm5-v5profit50,carry_mark,SNOW,-7.103209759563322,-7.130475625537558,28.149995565257868,-0.13363199398410244,-0.25330290404513744,0.4581673306772908
year2023,P-confirm5-v5profit50,carry_mark,TSLA,25.85765548340817,25.97302671792805,10.52032427620736,1.1174852387074807,2.4688427881133226,0.199203187250996
year2023,P-confirm5-v5profit50,carry_mark,MRNA,2.8312675767869777,2.842706360213887,26.44374416093518,0.24463749244171634,0.10750014608042385,0.40239043824701193
year2023,P-confirm5-v5profit50,carry_mark,NVDA,6.295986799569797,6.321847119090185,10.141110043336843,0.4777300015503828,0.6233880800104242,0.099601593625498
year2023,P-confirm5-v5profit50,carry_mark,GOOGL,1.4895686776706052,1.495547371987227,18.744373913934574,0.1780838017113296,0.0797864670676163,0.5896414342629482
year2023,P-confirm5-v5profit50,carry_mark,AAOI,-7.638588417164116,-7.6678233214942715,37.465003530995055,0.01757961044772363,-0.20466629117359159,0.24701195219123506
year2024,v5,reset_liquidate,TQQQ,-4.4434443303680515,-4.4781838361582675,20.433373974874435,0.08116323096321319,-0.21916027385711204,0.036
year2024,v5,reset_liquidate,MSFT,27.19242828208244,27.437413624400374,10.27432071243517,1.4248802420046833,2.670484442946427,0.428
year2024,v5,reset_liquidate,NFLX,45.70200516511069,46.14139642477579,16.728955256094768,1.7393516884032925,2.7581756133853816,0.628
year2024,v5,reset_liquidate,YINN,142.48803544733502,144.21247078231764,16.37788511072811,2.2573401212580406,8.805317036193717,0.456
year2024,v5,reset_liquidate,SNOW,0.0,0.0,0.0,,,0.0
year2024,v5,reset_liquidate,TSLA,50.94744917792027,51.44550391794019,23.00271071997927,1.3034283776002482,2.2364974521570886,0.224
year2024,v5,reset_liquidate,MRNA,-20.430622087585213,-20.57596801391761,44.921578564080576,-0.18970366581811385,-0.458041962718786,0.528
year2024,v5,reset_liquidate,NVDA,33.30176801425382,33.60865647201485,29.312222852966695,0.9515197117388977,1.146574814219977,0.46
year2024,v5,reset_liquidate,GOOGL,3.9953758117460048,4.0279741095435195,20.515558966442182,0.2950322163742043,0.1963375268561865,0.476
year2024,v5,reset_liquidate,AAOI,-10.226796389393499,-10.304243454814388,37.83703671400149,0.1297430958659863,-0.2723322001323991,0.152
year2024,v5,reset_mark,TQQQ,-4.4434443303680515,-4.4781838361582675,20.433373974874435,0.08116323096321319,-0.21916027385711204,0.036
year2024,v5,reset_mark,MSFT,27.319748030112546,27.56599963751871,10.27432071243517,1.4306714546113328,2.6829997241720474,0.428
year2024,v5,reset_mark,NFLX,45.847853018128795,46.28885500058455,16.728955256094768,1.743544448797704,2.7669901850995977,0.628
year2024,v5,reset_mark,YINN,142.73076621354855,144.45888435175988,16.37788511072811,2.25964119829641,8.82036254223899,0.456
year2024,v5,reset_mark,SNOW,0.0,0.0,0.0,,,0.0
year2024,v5,reset_mark,TSLA,50.94744917792027,51.44550391794019,23.00271071997927,1.3034283776002482,2.2364974521570886,0.224
year2024,v5,reset_mark,MRNA,-20.430622087585213,-20.57596801391761,44.921578564080576,-0.18970366581811385,-0.458041962718786,0.528
year2024,v5,reset_mark,NVDA,33.43520321747129,33.74346934968726,29.312222852966695,0.9541363989483259,1.1511740177109113,0.46
year2024,v5,reset_mark,GOOGL,3.9953758117460048,4.0279741095435195,20.515558966442182,0.2950322163742043,0.1963375268561865,0.476
year2024,v5,reset_mark,AAOI,-10.226796389393499,-10.304243454814388,37.83703671400149,0.1297430958659863,-0.2723322001323991,0.152
year2024,v5,carry_mark,TQQQ,-18.329664481941176,-18.46184983915622,27.440389895363115,-0.2563325904668687,-0.6727983789427099,0.068
year2024,v5,carry_mark,MSFT,-12.025470151831353,-12.115596332833356,19.956457836203878,-0.6370702205949246,-0.6071015423816307,0.604
year2024,v5,carry_mark,NFLX,62.28677726689171,62.9166236806453,16.728955256094814,1.9149096529820617,3.7609415960224455,0.784
year2024,v5,carry_mark,YINN,302.8729962564291,307.3891927028077,37.06146198322314,2.249762518434259,8.294038503984424,0.576
year2024,v5,carry_mark,SNOW,0.0,0.0,0.0,,,0.0
year2024,v5,carry_mark,TSLA,50.947449177920134,51.44550391794005,23.00271071997926,1.303428377600246,2.2364974521570837,0.224
year2024,v5,carry_mark,MRNA,-20.430622087585338,-20.575968013917734,44.92157856408063,-0.18970366581811796,-0.4580419627187881,0.528
year2024,v5,carry_mark,NVDA,33.43520321747129,33.74346934968726,29.312222852966695,0.9541363989483259,1.1511740177109113,0.46
year2024,v5,carry_mark,GOOGL,-4.643274492145155,-4.679537724472571,20.515558966442228,-0.11713708001709844,-0.2280970132048071,0.508
year2024,v5,carry_mark,AAOI,249.1314529230712,252.64106753839832,37.83703671400151,1.6786122555630059,6.6770838701781585,0.436
year2024,P-confirm5-v5profit50,reset_liquidate,TQQQ,-4.291283586882,-4.324860591113322,22.55237425783725,0.10165042468878052,-0.1917696355012544,0.188
year2024,P-confirm5-v5profit50,reset_liquidate,MSFT,33.93918480428144,34.252664100707484,10.39559667902088,1.6585623165044883,3.294920451255291,0.508
year2024,P-confirm5-v5profit50,reset_liquidate,NFLX,42.696991752883484,43.10346060598744,16.728955256094793,1.6215882447501564,2.5765781512437087,0.68
year2024,P-confirm5-v5profit50,reset_liquidate,YINN,142.48803544733502,144.21247078231764,16.37788511072811,2.2573401212580406,8.805317036193717,0.456
year2024,P-confirm5-v5profit50,reset_liquidate,SNOW,0.0,0.0,0.0,,,0.0
year2024,P-confirm5-v5profit50,reset_liquidate,TSLA,50.94744917792027,51.44550391794019,23.00271071997927,1.3034283776002482,2.2364974521570886,0.224
year2024,P-confirm5-v5profit50,reset_liquidate,MRNA,3.3565213951264328,3.383822861811492,36.67606241621099,0.32293202128626997,0.09226243601101046,0.568
year2024,P-confirm5-v5profit50,reset_liquidate,NVDA,25.138046573631346,25.362743030796754,34.68584191250644,0.7732712153126139,0.7312131299788885,0.512
year2024,P-confirm5-v5profit50,reset_liquidate,GOOGL,13.615793055628412,13.731878889364602,12.94699127266491,0.7638563778686285,1.0606231672030886,0.428
year2024,P-confirm5-v5profit50,reset_liquidate,AAOI,61.45410266013036,62.07404747729137,32.10870604678934,0.9802542802500752,1.9332466212383659,0.276
year2024,P-confirm5-v5profit50,reset_mark,TQQQ,-4.291283586882,-4.324860591113322,22.55237425783725,0.10165042468878052,-0.1917696355012544,0.188
year2024,P-confirm5-v5profit50,reset_mark,MSFT,34.07325806234378,34.38812679048009,10.39559667902088,1.6641902981605112,3.3079512270688602,0.508
year2024,P-confirm5-v5profit50,reset_mark,NFLX,42.83983158446796,43.24785386491685,16.728955256094793,1.6257083789988462,2.5852094887491877,0.68
year2024,P-confirm5-v5profit50,reset_mark,YINN,142.73076621354855,144.45888435175988,16.37788511072811,2.25964119829641,8.82036254223899,0.456
year2024,P-confirm5-v5profit50,reset_mark,SNOW,0.0,0.0,0.0,,,0.0
year2024,P-confirm5-v5profit50,reset_mark,TSLA,50.94744917792027,51.44550391794019,23.00271071997927,1.3034283776002482,2.2364974521570886,0.224
year2024,P-confirm5-v5profit50,reset_mark,MRNA,3.3565213951264328,3.383822861811492,36.67606241621099,0.32293202128626997,0.09226243601101046,0.568
year2024,P-confirm5-v5profit50,reset_mark,NVDA,25.26330988351486,25.48923567421637,34.68584191250644,0.775828818255653,0.7348599390642407,0.512
year2024,P-confirm5-v5profit50,reset_mark,GOOGL,13.615793055628412,13.731878889364602,12.94699127266491,0.7638563778686285,1.0606231672030886,0.428
year2024,P-confirm5-v5profit50,reset_mark,AAOI,61.45410266013036,62.07404747729137,32.10870604678934,0.9802542802500752,1.9332466212383659,0.276
year2024,P-confirm5-v5profit50,carry_mark,TQQQ,-14.749952414032364,-14.85871762327723,31.22297016170115,-0.14271971737871722,-0.47589058780523363,0.208
year2024,P-confirm5-v5profit50,carry_mark,MSFT,16.58306478370848,16.72625494075779,25.08716719094053,0.7497973320431265,0.66672553395339,0.96
year2024,P-confirm5-v5profit50,carry_mark,NFLX,53.766412517279804,54.29660627129185,16.728955256094846,1.733894241443208,3.245666297751021,0.756
year2024,P-confirm5-v5profit50,carry_mark,YINN,117.92260986215575,119.28489123523138,16.37788511072813,1.9729366330509124,7.283290267868304,0.488
year2024,P-confirm5-v5profit50,carry_mark,SNOW,0.0,0.0,0.0,,,0.0
year2024,P-confirm5-v5profit50,carry_mark,TSLA,50.947449177920156,51.44550391794007,23.00271071997926,1.3034283776002462,2.2364974521570846,0.224
year2024,P-confirm5-v5profit50,carry_mark,MRNA,3.3565213951264106,3.3838228618114696,36.676062416210996,0.3229320212862684,0.09226243601100982,0.568
year2024,P-confirm5-v5profit50,carry_mark,NVDA,25.263309883514886,25.489235674216392,34.68584191250642,0.7758288182556534,0.7348599390642419,0.512
year2024,P-confirm5-v5profit50,carry_mark,GOOGL,13.615793055628234,13.731878889364424,12.94699127266491,0.7638563778686225,1.0606231672030748,0.428
year2024,P-confirm5-v5profit50,carry_mark,AAOI,325.38680520196965,330.342547861449,32.10870604678935,1.883431884002147,10.288254761187456,0.408
year2025,v5,reset_liquidate,TQQQ,44.9285082779098,44.9285082779098,17.899203238259197,1.6198163085083723,2.510084257933671,0.16666666666666666
year2025,v5,reset_liquidate,MSFT,33.44051128704284,33.44051128704284,15.672674559657718,1.354381458616015,2.1336824904870073,0.3253968253968254
year2025,v5,reset_liquidate,NFLX,35.896850432408776,35.896850432408776,11.00831546897173,1.5214024602438143,3.260884967694503,0.25793650793650796
year2025,v5,reset_liquidate,YINN,-10.97577608363295,-10.97577608363295,24.85205656527866,-0.3170522002531087,-0.4416445799889029,0.1626984126984127
year2025,v5,reset_liquidate,SNOW,30.282299038095495,30.282299038095495,46.31882651304411,0.73796986775847,0.653779495678016,0.5714285714285714
year2025,v5,reset_liquidate,TSLA,-8.078611631424494,-8.078611631424494,20.3098397100156,-0.2602214175575555,-0.39776835990687825,0.3134920634920635
year2025,v5,reset_liquidate,MRNA,57.40207017947054,57.40207017947054,21.206863748821547,1.3683758046964554,2.706768471724648,0.2261904761904762
year2025,v5,reset_liquidate,NVDA,14.06175833620349,14.06175833620349,12.895970002084079,0.8477197106480328,1.0903994297389814,0.17063492063492064
year2025,v5,reset_liquidate,GOOGL,10.093048324068054,10.093048324068054,16.018670543796144,0.610009953822104,0.6300802739199217,0.29365079365079366
year2025,v5,reset_liquidate,AAOI,125.97788411160992,125.97788411160992,20.741539407604805,1.6024613825725407,6.073699817353992,0.25
year2025,v5,reset_mark,TQQQ,44.9285082779098,44.9285082779098,17.899203238259197,1.6198163085083723,2.510084257933671,0.16666666666666666
year2025,v5,reset_mark,MSFT,33.57408537241526,33.57408537241526,15.672674559657718,1.3583600335168424,2.142205227615503,0.3253968253968254
year2025,v5,reset_mark,NFLX,36.0328833157245,36.0328833157245,11.00831546897173,1.5266177253150264,3.273242251940139,0.25793650793650796
year2025,v5,reset_mark,YINN,-10.97577608363295,-10.97577608363295,24.85205656527866,-0.3170522002531087,-0.4416445799889029,0.1626984126984127
year2025,v5,reset_mark,SNOW,30.412711749845368,30.412711749845368,46.31882651304411,0.7398059225283942,0.6565950400595894,0.5714285714285714
year2025,v5,reset_mark,TSLA,-8.078611631424494,-8.078611631424494,20.3098397100156,-0.2602214175575555,-0.39776835990687825,0.3134920634920635
year2025,v5,reset_mark,MRNA,57.40207017947054,57.40207017947054,21.206863748821547,1.3683758046964554,2.706768471724648,0.2261904761904762
year2025,v5,reset_mark,NVDA,14.06175833620349,14.06175833620349,12.895970002084079,0.8477197106480328,1.0903994297389814,0.17063492063492064
year2025,v5,reset_mark,GOOGL,10.203251575643701,10.203251575643701,15.93460514894508,0.6154789520438191,0.6403203267524447,0.29365079365079366
year2025,v5,reset_mark,AAOI,125.97788411160992,125.97788411160992,20.741539407604805,1.6024613825725407,6.073699817353992,0.25
year2025,v5,carry_mark,TQQQ,44.928508277909884,44.928508277909884,17.899203238259176,1.6198163085083728,2.510084257933679,0.16666666666666666
year2025,v5,carry_mark,MSFT,33.57408537241522,33.57408537241522,15.672674559657718,1.3583600335168444,2.1422052276155,0.3253968253968254
year2025,v5,carry_mark,NFLX,16.52354539698273,16.52354539698273,16.861373605102692,0.698857154445679,0.9799643720593603,0.5
year2025,v5,carry_mark,YINN,-11.194173478284664,-11.194173478284664,24.85205656527867,-0.12797325536235019,-0.45043248026098087,0.2896825396825397
year2025,v5,carry_mark,SNOW,30.412711749845368,30.412711749845368,46.31882651304405,0.7398059225283931,0.6565950400595901,0.5714285714285714
year2025,v5,carry_mark,TSLA,-8.078611631424549,-8.078611631424549,20.30983971001563,-0.2602214175575565,-0.39776835990688036,0.3134920634920635
year2025,v5,carry_mark,MRNA,57.40207017947052,57.40207017947052,21.206863748821558,1.3683758046964551,2.706768471724646,0.2261904761904762
year2025,v5,carry_mark,NVDA,4.687294478244142,4.687294478244142,20.56191940808492,0.3023356562870919,0.22795996741437982,0.7579365079365079
year2025,v5,carry_mark,GOOGL,10.203251575643657,10.203251575643657,15.93460514894508,0.6154789520438209,0.6403203267524419,0.29365079365079366
year2025,v5,carry_mark,AAOI,125.97788411161002,125.97788411161002,20.74153940760477,1.6024613825725402,6.073699817354006,0.25
year2025,P-confirm5-v5profit50,reset_liquidate,TQQQ,54.746487246884136,54.746487246884136,17.899203238259155,1.596954819664243,3.0585991185275065,0.3253968253968254
year2025,P-confirm5-v5profit50,reset_liquidate,MSFT,24.925275924852986,24.925275924852986,15.672674559657718,1.0394071013603072,1.5903651817675042,0.4007936507936508
year2025,P-confirm5-v5profit50,reset_liquidate,NFLX,35.896850432408776,35.896850432408776,11.00831546897173,1.5214024602438143,3.260884967694503,0.25793650793650796
year2025,P-confirm5-v5profit50,reset_liquidate,YINN,-10.97577608363295,-10.97577608363295,24.85205656527866,-0.3170522002531087,-0.4416445799889029,0.1626984126984127
year2025,P-confirm5-v5profit50,reset_liquidate,SNOW,45.840267429794054,45.840267429794054,47.5874309873353,0.9388012317926707,0.9632851885195016,0.6507936507936508
year2025,P-confirm5-v5profit50,reset_liquidate,TSLA,-0.9733656261585288,-0.9733656261585288,34.339253240167935,0.1241630682416643,-0.02834556766132427,0.46825396825396826
year2025,P-confirm5-v5profit50,reset_liquidate,MRNA,38.64669618610088,38.64669618610088,14.447950641237295,1.0697089958510688,2.6748912109234095,0.24206349206349206
year2025,P-confirm5-v5profit50,reset_liquidate,NVDA,8.735512617797747,8.735512617797747,12.895970002084079,0.5032956023072424,0.677383137242567,0.23015873015873015
year2025,P-confirm5-v5profit50,reset_liquidate,GOOGL,10.093048324068054,10.093048324068054,16.018670543796144,0.610009953822104,0.6300802739199217,0.29365079365079366
year2025,P-confirm5-v5profit50,reset_liquidate,AAOI,66.0705916386205,66.0705916386205,36.45287486624633,1.0954102795927854,1.8124933048778218,0.2698412698412698
year2025,P-confirm5-v5profit50,reset_mark,TQQQ,54.746487246884136,54.746487246884136,17.899203238259155,1.596954819664243,3.0585991185275065,0.3253968253968254
year2025,P-confirm5-v5profit50,reset_mark,MSFT,25.05032625110406,25.05032625110406,15.672674559657718,1.0433367362702517,1.598344057726108,0.4007936507936508
year2025,P-confirm5-v5profit50,reset_mark,NFLX,36.0328833157245,36.0328833157245,11.00831546897173,1.5266177253150264,3.273242251940139,0.25793650793650796
year2025,P-confirm5-v5profit50,reset_mark,YINN,-10.97577608363295,-10.97577608363295,24.85205656527866,-0.3170522002531087,-0.4416445799889029,0.1626984126984127
year2025,P-confirm5-v5profit50,reset_mark,SNOW,45.98625368347751,45.98625368347751,47.5874309873353,0.9405678567920621,0.9663529366759908,0.6507936507936508
year2025,P-confirm5-v5profit50,reset_mark,TSLA,-0.9733656261585288,-0.9733656261585288,34.339253240167935,0.1241630682416643,-0.02834556766132427,0.46825396825396826
year2025,P-confirm5-v5profit50,reset_mark,MRNA,38.64669618610088,38.64669618610088,14.447950641237295,1.0697089958510688,2.6748912109234095,0.24206349206349206
year2025,P-confirm5-v5profit50,reset_mark,NVDA,8.735512617797747,8.735512617797747,12.895970002084079,0.5032956023072424,0.677383137242567,0.23015873015873015
year2025,P-confirm5-v5profit50,reset_mark,GOOGL,10.203251575643701,10.203251575643701,15.93460514894508,0.6154789520438191,0.6403203267524447,0.29365079365079366
year2025,P-confirm5-v5profit50,reset_mark,AAOI,66.0705916386205,66.0705916386205,36.45287486624633,1.0954102795927854,1.8124933048778218,0.2698412698412698
year2025,P-confirm5-v5profit50,carry_mark,TQQQ,54.746487246884044,54.746487246884044,17.899203238259187,1.596954819664241,3.058599118527496,0.3253968253968254
year2025,P-confirm5-v5profit50,carry_mark,MSFT,23.36150185814474,23.36150185814474,16.624276260091985,0.9361345059460049,1.4052642949772225,0.7103174603174603
year2025,P-confirm5-v5profit50,carry_mark,NFLX,10.693494748092046,10.693494748092046,21.021068550103926,0.5012750493516975,0.5087036713953905,0.5396825396825397
year2025,P-confirm5-v5profit50,carry_mark,YINN,-11.194173478284775,-11.194173478284775,24.85205656527869,-0.12797325536235346,-0.4504324802609849,0.2896825396825397
year2025,P-confirm5-v5profit50,carry_mark,SNOW,45.9862536834776,45.9862536834776,47.587430987335324,0.9405678567920623,0.9663529366759921,0.6507936507936508
year2025,P-confirm5-v5profit50,carry_mark,TSLA,-0.97336562615844,-0.97336562615844,34.33925324016792,0.12416306824166568,-0.028345567661321694,0.46825396825396826
year2025,P-confirm5-v5profit50,carry_mark,MRNA,38.64669618610081,38.64669618610081,14.447950641237306,1.069708995851068,2.674891210923403,0.24206349206349206
year2025,P-confirm5-v5profit50,carry_mark,NVDA,4.468594135339821,4.468594135339821,20.56191940808492,0.2958311765768408,0.21732378415911774,0.753968253968254
year2025,P-confirm5-v5profit50,carry_mark,GOOGL,10.203251575643634,10.203251575643634,15.934605148945092,0.6154789520438185,0.6403203267524401,0.29365079365079366
year2025,P-confirm5-v5profit50,carry_mark,AAOI,66.07059163862057,66.07059163862057,36.45287486624633,1.0954102795927865,1.8124933048778236,0.2698412698412698
